DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
8164634;1;1;1;14.662651698;3
8164639;1;1;1;106.45453572;2
8164639;2;1;2;106.45453572;3
8164639;3;1;3;106.45453572;4
8164639;4;1;4;106.45453572;5
8164673;1;1;1;101.05156926;3
8164673;2;1;2;101.05156926;4
8164690;1;1;1;59.575002494;3
8164695;1;1;1;82.09196382;2
8164695;2;1;2;82.09196382;3
8164702;1;1;1;186.54587302;3
8164702;2;1;2;186.54587302;4
8164708;1;1;1;17.141812919;2
8164766;1;1;1;8.2220220928;2
8164772;1;1;1;84.596271535;3
8164772;2;1;2;84.596271535;4
8164775;1;1;1;31.303518046;3
8164831;1;1;1;99.685695788;2
8164891;1;1;1;53.390754389;3
8164900;1;1;1;31.303518046;3
8164924;1;1;1;44.963216527;3
8164927;1;1;1;52.541107762;4
8164961;1;1;1;74.369401832;3
8164973;1;1;1;133.91939082;3
8164987;1;1;1;24.907604215;3
8165006;1;1;1;135.48775034;3
8165024;1;1;1;379.15556441;3
8165024;2;1;2;379.15556441;4
8165033;1;1;1;67.643437579;4
8165040;1;1;1;39.857818785;3
8165040;2;1;2;39.857818785;4
8165069;1;1;1;184.67545254;4
8165070;1;1;1;42.436711904;2
8165071;1;1;1;57.184092627;3
8165166;1;1;1;8.7224007076;2
8165176;1;1;1;15.492830958;2
8165198;1;1;1;32.154104155;2
8165215;1;1;1;32.154104155;2
8165216;1;1;1;541.40535517;3
8165230;1;1;1;40.86945325;3
8165232;1;1;1;203.73171026;2
8165234;1;1;1;185.10116758;4
8165281;1;1;1;27.955485359;3
8165283;1;1;1;21.190111386;1
8165285;1;1;1;73.406700001;3
8165285;2;1;2;73.406700001;4
8165291;1;1;1;11.951518387;3
8165302;1;1;1;64.709560148;5
8165347;1;1;1;93.208825478;2
8165347;2;1;2;93.208825478;3
8165347;3;1;3;93.208825478;4
8165349;1;1;1;1298.8077621;1
8165382;1;1;1;137.85234274;2
8165382;2;1;2;137.85234274;3
8165401;1;1;1;99.641194678;2
8165401;2;1;2;99.641194678;3
8165404;1;1;1;253.88243131;3
8165404;2;1;2;253.88243131;4
8165406;1;1;1;47.618988989;3
8165413;1;1;1;43.803551479;3
8165413;2;1;2;43.803551479;4
8165419;1;1;1;48.018556163;3
8165419;2;1;2;48.018556163;4
8165424;1;1;1;36.719899196;3
8165425;1;1;1;45.233995133;3
8165429;1;1;1;220.67600227;5
8165432;1;1;1;181.91188263;2
8165434;1;1;1;351.89675636;4
8165434;2;1;2;351.89675636;5
8165436;1;1;1;36.998842105;4
8165440;1;1;1;41.418557623;3
8165449;1;1;1;34.853254629;5
8165536;1;1;1;21.529409475;2
8165538;1;1;1;21.529409475;1
8165546;1;1;1;90.309546487;4
8165551;2;1;2;77.103305717;5
8165551;1;1;1;77.103305717;4
8165553;1;1;1;21.529409475;3
8165557;1;1;1;81.036551204;4
8165558;1;1;1;31.133906742;1
8165558;2;1;2;31.133906742;2
8165569;1;1;1;87.139931975;5
8165576;1;1;1;1386.0116984;1
8165590;1;1;1;191.01626766;4
8165590;2;1;2;191.01626766;5
8165708;1;1;1;797.94546668;4
8165712;1;1;1;33.541838972;2
8165718;1;1;1;2018.1562573;3
8165718;2;1;2;2018.1562573;4
8165719;1;1;1;71.191861913;4
8165719;2;1;2;71.191861913;5
8165720;1;1;1;936.67795601;3
8165732;1;1;1;34.618382741;2
8165736;1;1;1;107.81569839;6
8165736;2;1;2;107.81569839;7
8165785;1;1;1;232.9294373;3
8165785;2;1;2;232.9294373;4
8165785;3;1;3;232.9294373;5
8165793;1;1;1;166.6145801;7
8165794;1;1;1;50.169577253;1
8165836;1;1;1;98.441697883;3
8165902;1;1;1;30.980706958;3
8165902;2;1;2;30.980706958;4
8165924;1;1;1;271.13177154;1
8165979;1;1;1;110.40203962;5
8165982;1;1;1;37.674629924;3
8166008;1;1;1;272.11690957;2
8166039;1;1;1;305.62269966;2
8166064;1;1;1;292.92858044;4
8166069;1;1;1;280.82529779;3
8166069;2;1;2;280.82529779;4
8166074;1;1;1;157.8793456;3
8166090;1;1;1;290.65818681;3
8166091;1;1;1;167.12481602;4
8166127;1;1;1;149.33011384;3
8166128;1;1;1;157.37994729;4
8166165;1;1;1;197.96800212;1
8166240;1;1;1;236.35218648;6
8166251;1;1;1;471.19566369;3
8166257;1;1;1;161.38050007;3
8166257;2;1;2;161.38050007;5
8166257;3;1;3;161.38050007;6
8166273;1;1;1;212.37999465;3
8166273;2;1;2;212.37999465;4
8166273;3;1;3;212.37999465;5
8166307;1;1;1;430.96389868;3
8166365;1;1;1;65.901480024;4
8166412;1;1;1;107.31834337;3
8166443;1;1;1;337.83944581;3
8166467;1;1;1;168.99816103;3
8166467;2;1;2;168.99816103;4
8166471;1;1;1;10.008584879;3
8166471;2;1;2;10.008584879;4
8166488;1;1;1;245.47206437;2
8166488;2;1;2;245.47206437;4
8166501;1;1;1;80.180926174;3
8166505;1;1;1;330.45359379;2
8166505;2;1;2;330.45359379;4
8166505;3;1;3;330.45359379;5
8166567;1;1;1;905.35851682;3
8166567;2;1;2;905.35851682;4
8166568;1;1;1;274.57248521;2
8166576;1;2;1;446.76737773;4
8166584;1;1;1;13.512138222;3
8166589;1;1;1;221.13744744;2
8166589;2;1;2;221.13744744;3
8166605;1;1;1;33.677632045;3
8166605;2;1;2;33.677632045;4
8166605;3;1;3;33.677632045;5
8166608;1;1;1;80.331495072;3
8166631;1;1;1;54.463498238;3
8166644;1;1;1;227.21070127;4
8166651;1;1;1;318.73752287;1
8166651;2;1;2;318.73752287;3
8166653;1;1;1;28.907099508;2
8166653;2;1;2;28.907099508;3
8166664;1;1;1;52.456858048;3
8166664;2;1;2;52.456858048;4
8166665;1;1;1;58.934899698;3
8166665;2;1;2;58.934899698;4
8166665;3;1;3;58.934899698;5
8166665;4;1;4;58.934899698;6
8166669;1;1;1;131.17768086;3
8166676;1;1;1;13.608829304;3
8166692;2;1;2;254.36161013;4
8166692;1;1;1;254.36161013;3
8166720;1;1;1;127.76026013;2
8166761;1;1;1;82.383029294;3
8166761;2;1;2;82.383029294;4
8166761;3;1;3;82.383029294;5
8166761;4;1;4;82.383029294;6
8166787;1;1;1;164.68406217;5
8166801;1;1;1;98.476625829;3
8166828;1;1;1;279.90115745;2
8166841;1;1;1;80.32502015;2
8166855;1;1;1;119.24068126;3
8166855;2;1;2;119.24068126;4
8166887;1;1;1;60.061845513;2
8166894;1;1;1;33.169017297;1
8166930;1;1;1;53.063811505;2
8166948;1;1;1;120.73172955;3
8166948;2;1;2;120.73172955;4
8166968;1;1;1;283.8976886;2
8166968;2;1;2;283.8976886;3
8166979;1;1;1;14.203035394;3
8167022;1;1;1;453.3822283;4
8167030;1;1;1;49.303635672;4
8167030;2;1;2;49.303635672;5
8167030;3;1;3;49.303635672;5
8167030;4;1;4;49.303635672;7
8167048;1;1;1;310.17514553;1
8167070;1;1;1;311.2605623;3
8167085;1;1;1;482.74364371;2
8167085;2;1;2;482.74364371;3
8167089;1;1;1;183.40274452;3
8167089;2;1;2;183.40274452;4
8167095;1;1;1;278.94402036;3
8167117;1;1;1;157.36525643;4
8167145;1;1;1;231.33506983;2
8167145;2;1;2;231.33506983;3
8167145;3;1;3;231.33506983;4
8167159;1;1;1;328.316746;7
8167207;1;1;1;168.92218576;3
8167207;2;1;2;168.92218576;4
8167212;1;1;1;227.77093649;3
8167212;2;1;2;227.77093649;4
8167235;1;1;1;68.532388286;2
8167293;1;1;1;190.62665696;2
8167315;1;1;1;213.13466213;2
8167351;1;1;1;234.48542891;3
8167351;2;1;2;234.48542891;4
8167351;3;1;3;234.48542891;5
8167351;4;1;4;234.48542891;6
8167362;1;1;1;286.20799144;3
8167362;2;1;2;286.20799144;4
8167363;1;1;1;69.5499087;3
8167363;2;1;2;69.5499087;4
8167363;3;1;3;69.5499087;5
8167370;1;1;1;47.662717183;4
8167370;2;1;2;47.662717183;5
8167383;1;1;1;388.54799483;4
8167389;1;1;1;197.91760368;1
8167421;1;1;1;208.05200248;2
8167448;1;1;1;98.733425862;3
8167468;1;1;1;196.00972935;2
8167470;1;1;1;243.80794727;3
8167470;2;1;2;243.80794727;4
8167489;1;1;1;109.13654905;3
8167489;2;1;2;109.13654905;4
8167489;3;1;3;109.13654905;5
8167497;1;1;1;111.29857035;3
8167497;2;1;2;111.29857035;4
8167499;1;1;1;78.933652806;2
8167499;2;1;2;78.933652806;3
8167500;1;1;1;97.09255813;3
8167519;1;1;1;184.3410373;3
8167520;1;1;1;151.23698371;4
8167520;2;1;2;151.23698371;5
8167522;1;1;1;151.23698371;4
8167522;2;1;2;151.23698371;5
8167526;1;1;1;162.74145288;4
8167529;1;1;1;228.92371052;3
8167538;1;1;1;439.80882491;2
8167538;2;1;2;439.80882491;3
8167545;1;1;1;154.47803709;3
8167545;2;1;2;154.47803709;4
8167570;1;1;1;215.71685301;3
8167589;1;1;1;89.759596643;4
8167592;1;1;1;207.66705108;3
8167592;2;1;2;207.66705108;4
8167598;1;1;1;54.029263058;2
8167598;2;1;2;54.029263058;3
8167600;1;1;1;321.24794524;2
8167604;1;1;1;89.759596643;3
8167621;1;1;1;238.67107048;4
8167621;2;1;2;238.67107048;5
8167623;1;1;1;190.45857623;4
8167623;2;1;2;190.45857623;5
8167656;1;1;1;299.77924051;3
8167656;2;1;2;299.77924051;4
8167673;1;1;1;196.00972935;2
8167765;1;1;1;18.725926623;1
8167765;2;1;2;18.725926623;2
8167798;1;1;1;131.75146421;2
8167841;1;1;1;61.732376144;3
8167890;1;1;1;282.27392424;4
8167890;2;1;2;282.27392424;5
8167890;3;1;3;282.27392424;6
8167890;4;1;4;282.27392424;7
8167890;5;1;5;282.27392424;8
8167923;1;1;1;62.780145861;3
8167923;2;1;2;62.780145861;4
8167937;1;1;1;260.04267723;4
8167956;1;1;1;272.37022152;4
8167956;2;1;2;272.37022152;5
8167971;1;1;1;312.46063585;3
8167971;2;1;2;312.46063585;4
8167980;1;1;1;316.47550622;4
8167980;2;1;2;316.47550622;5
8168001;1;1;1;20.001777689;4
8168001;2;1;2;20.001777689;5
8168062;1;1;1;50.320945815;2
8168062;2;1;2;50.320945815;3
8168072;1;1;1;60.477593033;3
8168072;2;1;2;60.477593033;4
8168077;1;1;1;94.774639721;3
8168079;1;1;1;97.169310234;4
8168079;2;1;2;97.169310234;5
8168079;3;1;3;97.169310234;6
8168106;1;1;1;60.205540538;2
8168132;1;1;1;427.0212;3
8168134;1;1;1;706.91785808;6
8168134;2;1;2;706.91785808;7
8168156;1;1;1;38.372131059;3
8168174;1;1;1;230.47604607;3
8168175;1;1;1;70.753910881;1
8168178;1;1;1;22.403649959;4
8168178;2;1;2;22.403649959;5
8168178;3;1;3;22.403649959;6
8168212;1;1;1;262.20144993;2
8168212;2;1;2;262.20144993;3
8168230;1;1;1;38.674958725;4
8168274;1;1;1;20.255922908;3
8168274;2;1;2;20.255922908;4
8168280;1;1;1;60.301573873;1
8168283;1;1;1;189.45961906;3
8168319;1;1;1;85.015839469;3
8168326;1;1;1;93.849540812;3
8168335;1;1;1;111.58151018;3
8168335;2;1;2;111.58151018;4
8168344;1;1;1;98.883024529;2
8168361;1;1;1;73.880599913;2
8168369;1;1;1;470.73708647;2
8168369;2;1;2;470.73708647;3
8168379;1;1;1;307.79491172;3
8168379;2;1;2;307.79491172;4
8168383;1;1;1;307.11544218;4
8168383;2;1;2;307.11544218;5
8168386;1;1;1;485.64969329;3
8168388;1;1;1;185.67378557;2
8168388;2;1;2;185.67378557;3
8168388;3;1;3;185.67378557;4
8168390;1;1;1;293.20518082;4
8168395;1;1;1;189.31267756;3
8168399;1;1;1;322.67737636;4
8168399;2;1;2;322.67737636;5
8168399;3;1;3;322.67737636;6
8168401;1;1;1;106.4903572;3
8168405;1;1;1;359.17081837;4
8168415;1;1;1;324.98559699;3
8168415;2;1;2;324.98559699;4
8168423;1;1;1;8.9528634714;3
8168456;1;1;1;56.324852672;3
8168456;2;1;2;56.324852672;4
8168486;1;1;1;266.35842936;3
8168486;2;1;2;266.35842936;4
8168487;1;1;1;35.793564904;6
8168491;1;1;1;70.664253503;1
8168511;1;1;1;112.40663106;1
8168526;1;1;1;110.96824667;3
8168536;1;1;1;485.25644711;2
8168540;1;1;1;108.94889156;3
8168540;2;1;2;108.94889156;4
8168556;1;1;1;47.60909991;2
8168556;2;1;2;47.60909991;3
8168557;1;1;1;6.5376374254;4
8168557;2;1;2;6.5376374254;5
8168567;1;1;1;124.45108829;3
8168567;2;1;2;124.45108829;4
8168567;3;1;3;124.45108829;5
8168629;1;1;1;121.49250085;2
8168632;1;1;1;434.29624828;6
8168633;1;1;1;130.07682935;4
8168637;1;1;1;183.08781966;3
8168637;2;1;2;183.08781966;5
8168637;3;1;3;183.08781966;6
8168638;1;1;1;188.67136735;3
8168640;1;1;1;165.32970376;2
8168640;2;1;2;165.32970376;3
8168640;3;1;3;165.32970376;4
8168645;1;1;1;252.01641614;3
8168647;1;1;1;200.26520406;3
8168649;1;1;1;57.009549208;3
8168665;1;1;1;155.97791485;3
8168665;2;1;2;155.97791485;4
8168669;1;1;1;125.88872913;1
8168675;1;1;1;125.86837667;1
8168698;1;1;1;47.120331156;4
8168717;1;1;1;313.59760362;3
8168717;2;1;2;313.59760362;4
8168717;3;1;3;313.59760362;5
8168729;1;1;1;155.08529853;1
8168741;1;1;1;47.577526026;2
8168741;2;1;2;47.577526026;3
8168769;1;1;1;76.618359948;3
8168773;1;1;1;45.045482008;2
8168779;1;1;1;298.11644231;3
8168779;2;1;2;298.11644231;4
8168784;1;1;1;409.38142943;4
8168800;1;1;1;104.06682704;3
8168800;2;1;2;104.06682704;4
8168802;1;1;1;722.21243877;3
8168844;1;1;1;173.8450988;2
8168845;1;1;1;221.02535509;3
8168853;1;1;1;226.40874639;3
8168860;1;1;1;307.52950385;3
8168861;1;1;1;210.51068785;3
8168861;2;1;2;210.51068785;4
8168874;1;1;1;128.80661499;3
8168883;1;1;1;375.88452347;2
8168891;1;1;1;202.13555383;3
8168891;2;1;2;202.13555383;4
8168907;1;1;1;45.993681395;3
8168907;2;1;2;45.993681395;4
8168914;1;1;1;234.95370663;3
8168914;2;1;2;234.95370663;4
8168920;1;1;1;342.64278305;2
8168920;2;1;2;342.64278305;3
8168920;3;1;3;342.64278305;4
8168931;1;1;1;352.01743721;2
8168931;2;1;2;352.01743721;3
8168937;1;1;1;262.90731564;2
8168937;2;1;2;262.90731564;3
8168937;3;1;3;262.90731564;3
8168952;1;1;1;234.95370663;4
8168954;1;1;1;316.59191263;1
8168964;1;1;1;77.087766168;2
8168966;1;1;1;32.903875583;2
8168977;1;1;1;193.55672174;4
8168979;1;1;1;266.41853075;2
8168983;1;1;1;224.88849229;3
8168983;2;1;2;224.88849229;4
8168993;1;1;1;323.11181281;1
8169014;1;1;1;338.26411104;2
8169023;1;1;1;61.058139613;4
8169031;1;1;1;64.555796162;3
8169031;2;1;2;64.555796162;4
8169048;1;1;1;317.25194928;1
8169061;1;1;1;228.95871583;3
8169069;1;1;1;472.07247485;4
8169069;2;1;2;472.07247485;5
8169103;1;1;1;137.69508522;3
8169103;2;1;2;137.69508522;4
8169105;1;1;1;131.18757248;3
8169108;1;1;1;82.35619011;2
8169110;1;1;1;393.2676938;4
8169133;1;1;1;334.59918883;3
8169133;2;1;2;334.59918883;4
8169135;1;1;1;349.11533887;3
8169140;1;1;1;133.05545556;2
8169140;2;1;2;133.05545556;3
8169147;1;1;1;147.35076841;1
8169153;1;1;1;326.54243871;3
8169159;1;1;1;193.99983197;2
8169160;1;1;1;62.8534909;3
8169161;1;1;1;43.589970709;2
8169165;1;1;1;191.27218209;4
8169167;1;1;1;42.371544377;3
8169167;2;1;2;42.371544377;4
8169175;1;1;1;75.902278493;3
8169175;2;1;2;75.902278493;4
8169177;1;1;1;367.03683143;3
8169191;1;1;1;57.009549208;2
8169197;1;1;1;204.7188161;3
8169214;1;1;1;193.77050632;2
8169216;1;1;1;262.06977084;3
8169216;2;1;2;262.06977084;4
8169216;3;1;3;262.06977084;5
8169218;1;1;1;24.227960679;1
8169228;1;1;1;223.29105984;3
8169228;2;1;2;223.29105984;4
8169241;1;1;1;48.345061974;3
8169241;2;1;2;48.345061974;4
8169243;1;1;1;172.75941635;3
8169247;1;1;1;194.73111574;2
8169262;1;1;1;250.7151784;2
8169263;1;1;1;162.08584525;3
8169273;1;1;1;6.7461675081;4
8169273;2;1;2;6.7461675081;5
8169275;1;1;1;26.220215291;3
8169287;1;1;1;207.66083241;3
8169287;2;1;2;207.66083241;4
8169290;1;1;1;60.729261204;3
8169304;1;1;1;6.7461675081;4
8169314;1;1;1;62.8534909;3
8169317;1;1;1;117.97825817;3
8169321;1;1;1;346.32467299;4
8169321;2;1;2;346.32467299;5
8169326;1;1;1;261.10860815;3
8169329;1;1;1;202.5586953;4
8169342;1;1;1;76.163814703;3
8169342;2;1;2;76.163814703;5
8169342;3;1;3;76.163814703;6
8169347;1;1;1;162.08584525;1
8169354;1;1;1;158.56254824;1
8169357;1;1;1;34.478727495;2
8169357;2;1;2;34.478727495;3
8169363;1;1;1;91.117478961;2
8169363;2;1;2;91.117478961;3
8169381;1;1;1;63.263067105;4
8169381;2;1;2;63.263067105;5
8169381;3;1;3;63.263067105;6
8169381;4;1;4;63.263067105;7
8169381;5;1;5;63.263067105;8
8169382;1;1;1;5.8838736828;3
8169382;2;1;2;5.8838736828;4
8169387;1;1;1;163.25574925;4
8169388;1;1;1;86.997149415;4
8169388;2;1;2;86.997149415;5
8169390;1;1;1;88.642678084;3
8169391;1;1;1;5.8838736828;4
8169397;1;1;1;138.84180011;4
8169402;1;1;1;57.646937549;3
8169409;1;1;1;353.92381801;3
8169409;2;1;2;353.92381801;4
8169415;1;1;1;161.31259459;2
8169417;1;1;1;173.12971961;2
8169417;2;1;2;173.12971961;3
8169417;3;1;3;173.12971961;4
8169420;1;1;1;280.02235609;3
8169425;1;1;1;232.74355924;3
8169433;1;1;1;142.36052686;2
8169434;1;1;1;65.547907197;3
8169434;2;1;2;65.547907197;4
8169435;1;1;1;225.31508196;3
8169445;1;1;1;162.13682138;3
8169446;1;1;1;263.62337379;3
8169455;1;1;1;243.62839366;3
8169455;2;1;2;243.62839366;4
8169455;3;1;3;243.62839366;5
8169460;1;1;1;303.75437367;3
8169481;1;1;1;7.8705287594;3
8169489;1;1;1;206.69603199;2
8169501;1;1;1;89.406050809;2
8169523;1;1;1;415.05105327;3
8169523;2;1;2;415.05105327;4
8169530;1;1;1;138.06702907;5
8169530;2;1;2;138.06702907;6
8169543;1;1;1;65.444557933;2
8169550;1;1;1;421.656092;3
8169558;1;1;1;136.80799642;5
8169561;1;1;1;7.8705287594;3
8169561;2;1;2;7.8705287594;4
8169573;1;1;1;386.09871056;4
8169575;1;1;1;172.003452;2
8169577;1;1;1;51.501517513;3
8169581;1;1;1;72.315050516;3
8169584;1;1;1;210.33173127;2
8169593;1;1;1;9.1178236444;3
8169610;1;1;1;296.68292933;3
8169610;2;1;2;296.68292933;4
8169610;3;1;3;296.68292933;6
8169610;4;1;4;296.68292933;7
8169612;1;1;1;7.4702924676;3
8169612;2;1;2;7.4702924676;4
8169624;1;1;1;119.54228406;5
8169624;2;1;2;119.54228406;6
8169630;1;1;1;60.595693907;3
8169630;2;1;2;60.595693907;4
8169635;1;1;1;44.107821275;3
8169635;2;1;2;44.107821275;4
8169648;1;1;1;273.59728833;3
8169654;1;1;1;315.14340943;4
8169663;1;1;1;115.27110283;3
8169663;2;1;2;115.27110283;4
8169663;3;1;3;115.27110283;5
8169672;1;1;1;168.43655649;2
8169674;1;1;1;26.910595212;3
8169685;1;1;1;42.717482975;3
8169706;1;1;1;7.8705287594;2
8169706;2;1;2;7.8705287594;3
8169708;1;1;1;51.497270192;2
8169724;1;1;1;403.3178124;3
8169724;2;1;2;403.3178124;4
8169724;3;1;3;403.3178124;5
8169732;1;1;1;302.15976838;3
8169734;1;1;1;125.17001519;3
8169734;2;1;2;125.17001519;4
8169742;1;1;1;291.95773527;2
8169743;1;1;1;175.40007246;2
8169754;1;1;1;116.21629798;3
8169756;1;1;1;215.08345945;2
8169786;1;1;1;199.6748788;2
8169794;1;1;1;31.017294061;3
8169794;2;1;2;31.017294061;4
8169794;3;1;3;31.017294061;5
8169796;1;1;1;36.685395122;4
8169796;2;1;2;36.685395122;5
8169800;1;1;1;189.32972742;4
8169802;1;1;1;91.904144628;3
8169802;2;1;2;91.904144628;4
8169803;1;1;1;36.685395122;3
8169803;2;1;2;36.685395122;4
8169803;3;1;3;36.685395122;5
8169805;1;1;1;45.553172192;3
8169813;1;1;1;85.417123515;1
8169835;1;1;1;207.47076068;5
8169837;1;1;1;551.17216672;1
8169850;1;1;1;349.36672115;2
8169850;2;1;2;349.36672115;3
8169853;1;1;1;103.78125087;3
8169869;1;1;1;61.113444193;3
8169873;1;1;1;77.105910468;1
8169875;1;1;1;36.497950224;2
8169884;1;1;1;64.677419055;3
8169887;1;1;1;439.73083678;1
8169910;1;1;1;35.406946549;3
8169931;1;1;1;35.58943199;1
8169931;2;1;2;35.58943199;2
8169943;1;1;1;445.95690974;4
8169944;1;1;1;233.06052477;3
8169949;1;1;1;119.38567957;3
8169979;1;1;1;46.478164309;2
8169979;2;1;2;46.478164309;3
8169979;3;1;3;46.478164309;4
8169993;1;1;1;31.809551464;2
8169997;1;1;1;5.2301099403;3
8170012;1;1;1;138.3778194;3
8170012;2;1;2;138.3778194;4
8170014;1;1;1;49.247022809;3
8170014;2;1;2;49.247022809;4
8170014;3;1;3;49.247022809;5
8170037;1;1;1;100.99282318;3
8170037;2;1;2;100.99282318;4
8170053;1;1;1;6.7461675081;1
8170058;1;1;1;6.819067801;3
8170058;2;1;2;6.819067801;3
8170065;1;1;1;68.500344426;3
8170065;2;1;2;68.500344426;4
8170087;1;1;1;43.714205229;3
8170123;1;1;1;5.3489760753;3
8170123;2;1;2;5.3489760753;4
8170131;1;1;1;32.423395482;3
8170131;2;1;2;32.423395482;4
8170131;3;1;3;32.423395482;5
8170131;4;1;4;32.423395482;6
8170149;1;1;1;35.58943199;3
8170153;1;1;1;35.58943199;2
8170160;1;1;1;84.16607664;5
8170160;2;1;2;84.16607664;6
8170160;3;1;3;84.16607664;7
8170217;1;1;1;99.30420445;3
8170228;1;1;1;143.67073899;5
8170230;1;1;1;321.31080956;3
8170230;2;1;2;321.31080956;4
8170262;1;1;1;111.80702863;4
8170264;1;1;1;122.87655384;4
8170264;2;1;2;122.87655384;5
8170271;1;1;1;83.597650197;2
8170271;2;1;2;83.597650197;3
8170271;3;1;3;83.597650197;4
8170281;1;1;1;125.85316543;3
8170323;1;1;1;55.034868143;3
8170413;1;1;1;132.79284762;2
8170416;1;1;1;118.03396486;4
8170433;1;1;1;408.14435398;2
8170433;2;1;2;408.14435398;3
8170437;1;1;1;122.67089667;1
8170450;1;1;1;617.90452441;3
8170450;2;1;2;617.90452441;4
8170450;3;1;3;617.90452441;5
8170450;4;1;4;617.90452441;6
8170453;1;1;1;87.702245138;1
8170454;1;1;1;113.5913042;1
8170457;1;1;1;136.79623868;4
8170498;1;1;1;203.77200948;1
8170500;1;1;1;180.27570177;3
8170500;2;1;2;180.27570177;4
8170500;3;1;3;180.27570177;5
8170500;4;1;4;180.27570177;6
8170513;1;1;1;129.45115948;3
8170533;1;1;1;90.488359441;1
8170537;1;1;1;10.106855458;1
8170552;1;1;1;76.542770824;3
8170552;2;1;2;76.542770824;4
8170558;1;1;1;95.974626789;5
8170569;1;1;1;552.02049215;3
8170569;2;1;2;552.02049215;4
8170593;1;1;1;16.442196564;4
8170633;1;1;1;8.3822737207;3
8170633;2;1;2;8.3822737207;4
8170634;1;1;1;93.959001229;3
8170697;1;1;1;651.93212106;3
8170721;1;1;1;192.07360796;3
8170721;2;1;2;192.07360796;4
8170758;1;1;1;331.75915561;3
8170758;2;1;2;331.75915561;4
8170758;3;1;3;331.75915561;5
8170770;1;1;1;308.53727049;2
8170770;2;1;2;308.53727049;3
8170786;1;1;1;59.279556769;5
8170791;1;1;1;149.47777034;2
8170811;1;1;1;7.1712028386;4
8170837;1;1;1;9.4465825839;3
8170837;2;1;2;9.4465825839;4
8170848;1;1;1;11.808209384;3
8170862;1;1;1;73.440451676;4
8170865;1;1;1;60.53087694;2
8170866;1;1;1;86.936054134;3
8170894;1;1;1;148.98490641;3
8170894;2;1;2;148.98490641;4
8170902;1;1;1;381.56224314;3
8170902;2;1;2;381.56224314;4
8170902;3;1;3;381.56224314;5
8170914;1;1;1;7.2362772018;5
8170914;2;1;2;7.2362772018;6
8170920;1;1;1;381.56224314;3
8170920;2;1;2;381.56224314;4
8170920;3;1;3;381.56224314;5
8170920;4;1;4;381.56224314;6
8170922;1;1;1;102.84303168;2
8170922;2;1;2;102.84303168;4
8170933;1;1;1;298.46586664;2
8170972;1;1;1;47.180816581;4
8170984;1;1;1;187.10720808;2
8170988;1;1;1;53.134412953;3
8170992;1;1;1;127.07965535;1
8171003;1;1;1;294.72477854;3
8171003;2;1;2;294.72477854;5
8171007;1;1;1;99.053724215;3
8171007;2;1;2;99.053724215;4
8171013;1;1;1;181.08304036;3
8171015;1;1;1;125.5209221;2
8171015;2;1;2;125.5209221;3
8171015;3;1;3;125.5209221;4
8171020;1;1;1;338.00306946;4
8171024;1;1;1;99.053724215;3
8171024;2;1;2;99.053724215;4
8171039;1;1;1;260.34756445;5
8171039;2;1;2;260.34756445;6
8171039;3;1;3;260.34756445;9
8171072;1;1;1;102.49079837;9
8171072;2;1;2;102.49079837;11
8171076;1;1;1;42.091463321;3
8171090;1;1;1;149.62909342;3
8171105;1;1;1;64.370744693;2
8171105;2;1;2;64.370744693;3
8171106;1;1;1;122.88101169;3
8171106;2;1;2;122.88101169;4
8171112;1;1;1;93.019818711;3
8171112;2;1;2;93.019818711;4
8171120;1;1;1;3.1447299082;3
8171122;1;1;1;13.751755061;4
8171122;2;1;2;13.751755061;5
8171127;1;1;1;10.48818869;3
8171127;2;1;2;10.48818869;4
8171127;3;1;3;10.48818869;5
8171142;1;1;1;114.6495822;3
8171145;1;1;1;131.69303297;6
8171159;1;1;1;112.57294159;4
8171170;1;1;1;84.632682363;2
8171175;1;1;1;9.9820794646;3
8171180;1;1;1;3.4941443424;4
